ID,Type,Node OK,Link OK,Arg Mismatch,Pred Tasks,Gold Tasks,Error Summary
33125664,dag,✓,✗,1,audio downloader -> video stabilizer -> video synchronization,audio downloader -> video stabilizer -> video synchronization,link_mismatch; arg_mismatch(1)
19035461,dag,✗,✗,3,url extractor -> video downloader -> video synchronization -> video speed changer -> video voiceover,url extractor -> video downloader -> video speed changer -> video synchronization -> video voiceover,node_mismatch; link_mismatch; arg_mismatch(3)
14092104,chain,✓,✓,1,video-to-audio -> audio-to-image -> image colorizer,video-to-audio -> audio-to-image -> image colorizer,arg_mismatch(1)
26952930,chain,✗,✗,3,text search -> text summarizer,text paraphraser -> text search -> text expander,node_mismatch; link_mismatch; arg_mismatch(3)
24773982,dag,✗,✗,5,text-to-video -> video-to-image -> video-to-audio -> audio-to-text -> text simplifier,text simplifier -> text-to-video -> video-to-image -> video-to-text,node_mismatch; link_mismatch; arg_mismatch(5)
11952865,single,✓,✓,1,url extractor,url extractor,arg_mismatch(1)
24987635,chain,✓,✗,1,text sentiment analysis -> topic generator -> video search -> video-to-image -> image style transfer,text sentiment analysis -> topic generator -> video search -> video-to-image -> image style transfer,link_mismatch; arg_mismatch(1)
29727645,chain,✓,✓,1,image-to-video -> video-to-audio -> audio splicer -> voice changer,image-to-video -> video-to-audio -> audio splicer -> voice changer,arg_mismatch(1)
26414205,chain,✗,✗,2,text downloader -> text sentiment analysis -> text-to-audio -> audio noise reduction -> audio-to-image,text downloader -> text sentiment analysis -> voice changer -> audio noise reduction -> audio-to-image,node_mismatch; link_mismatch; arg_mismatch(2)
27582982,single,✓,✓,1,text grammar checker,text grammar checker,arg_mismatch(1)
20150446,chain,✗,✗,3,text downloader -> video search -> video voiceover -> video synchronization,text downloader -> video voiceover -> video synchronization,node_mismatch; link_mismatch; arg_mismatch(3)
42884908,chain,✓,✗,5,url extractor -> image downloader -> image search (by image) -> image-to-video -> video speed changer,url extractor -> image downloader -> image search (by image) -> image-to-video -> video speed changer,link_mismatch; arg_mismatch(5)
32750718,dag,✗,✗,4,url extractor -> image downloader -> image-to-text -> image style transfer,url extractor -> image downloader -> image-to-text ocr -> image style transfer,node_mismatch; link_mismatch; arg_mismatch(4)
13912235,chain,✗,✗,1,text downloader -> text grammar checker -> article spinner,text downloader -> text grammar checker -> text paraphraser -> article spinner,node_mismatch; link_mismatch; arg_mismatch(1)
58448859,chain,✗,✗,1,image-to-video -> video-to-audio,image-to-video -> video stabilizer -> video-to-audio,node_mismatch; link_mismatch; arg_mismatch(1)
44483671,single,✓,✓,1,video speed changer,video speed changer,arg_mismatch(1)
24053280,dag,✓,✗,3,text grammar checker -> url extractor -> video downloader -> audio effects,text grammar checker -> url extractor -> video downloader -> audio effects,link_mismatch; arg_mismatch(3)
58788707,chain,✓,✗,2,text simplifier -> text sentiment analysis -> article spinner,text simplifier -> text sentiment analysis -> article spinner,link_mismatch; arg_mismatch(2)
52198592,dag,✗,✗,3,image-to-text -> video voiceover -> url extractor,image-to-text -> voiceover generator -> video voiceover -> url extractor,node_mismatch; link_mismatch; arg_mismatch(3)
23971934,single,✓,✓,1,text search,text search,arg_mismatch(1)
31069902,chain,✓,✓,6,text downloader -> text translator -> article spinner -> text expander -> text simplifier -> text-to-video -> video speed changer,text downloader -> text translator -> article spinner -> text expander -> text simplifier -> text-to-video -> video speed changer,arg_mismatch(6)
25468122,chain,✗,✗,3,text grammar checker -> text-to-audio -> audio splicer,audio splicer -> text grammar checker -> text-to-audio,node_mismatch; link_mismatch; arg_mismatch(3)
72101752,chain,✓,✗,2,image-to-text -> text-to-audio -> audio-to-text,image-to-text -> text-to-audio -> audio-to-text,link_mismatch; arg_mismatch(2)
23018016,chain,✗,✗,2,video-to-audio -> audio-to-text -> text summarizer,video-to-text -> text summarizer,node_mismatch; link_mismatch; arg_mismatch(2)
11026984,chain,✗,✗,6,text downloader -> text translator -> audio effects -> audio splicer -> audio-to-image -> image search (by image),text downloader -> text translator -> text to audio -> audio effects -> audio splicer -> audio-to-image -> image search (by image),node_mismatch; link_mismatch; arg_mismatch(6)
28266738,chain,✓,✓,1,url extractor -> text downloader -> text translator -> image search,url extractor -> text downloader -> text translator -> image search,arg_mismatch(1)
19346194,chain,✗,✗,4,text simplifier -> url extractor -> text expander,text paraphraser -> text summarizer -> text simplifier -> url extractor,node_mismatch; link_mismatch; arg_mismatch(4)
21223332,single,✓,✓,1,text expander,text expander,arg_mismatch(1)
26391787,single,✓,✓,1,text-to-image,text-to-image,arg_mismatch(1)
21600308,chain,✓,✗,1,text grammar checker -> text sentiment analysis -> text-to-image -> image-to-text,text grammar checker -> text sentiment analysis -> text-to-image -> image-to-text,link_mismatch; arg_mismatch(1)
29564549,chain,✗,✗,2,text-to-video -> text-to-video -> video speed changer,topic generator -> text-to-video -> video speed changer,node_mismatch; link_mismatch; arg_mismatch(2)
27949356,dag,✗,✗,3,video-to-audio -> audio-to-image -> audio splicer,audio splicer -> audio-to-image -> video-to-audio,node_mismatch; link_mismatch; arg_mismatch(3)
64729302,chain,✓,✗,2,video downloader -> video speed changer -> video-to-audio -> video stabilizer,video downloader -> video speed changer -> video-to-audio -> video stabilizer,link_mismatch; arg_mismatch(2)
19403666,single,✓,✓,1,video speed changer,video speed changer,arg_mismatch(1)
10383208,single,✗,✗,1,text downloader -> text-to-file,text downloader,node_mismatch; link_mismatch; arg_mismatch(1)
28272333,chain,✓,✓,1,video stabilizer -> video-to-audio -> audio noise reduction -> voice changer,video stabilizer -> video-to-audio -> audio noise reduction -> voice changer,arg_mismatch(1)
26159720,dag,✓,✓,1,video downloader -> video-to-text -> video speed changer -> text search,video downloader -> video-to-text -> video speed changer -> text search,arg_mismatch(1)
11906925,single,✓,✓,1,url extractor,url extractor,arg_mismatch(1)
51317021,chain,✓,✓,3,article spinner -> keyword extractor -> video voiceover -> video-to-image,article spinner -> keyword extractor -> video voiceover -> video-to-image,arg_mismatch(3)
13499620,chain,✗,✗,3,text search -> video synchronization -> video-to-audio,keyword extractor -> text simplifier -> video search -> video synchronization -> video-to-audio,node_mismatch; link_mismatch; arg_mismatch(3)
44761057,dag,✗,✓,3,url extractor -> image downloader -> image style transfer,url extractor -> image downloader -> image downloader -> image style transfer,node_mismatch; arg_mismatch(3)
16089833,dag,✗,✓,3,video-to-audio -> audio effects -> article spinner -> video synchronization,article spinner -> video-to-audio -> audio effects -> video synchronization,node_mismatch; arg_mismatch(3)
23566955,chain,✗,✗,2,text translator -> text-to-image -> image-to-video,text translator -> text expander -> text simplifier -> text-to-image -> image-to-video,node_mismatch; link_mismatch; arg_mismatch(2)
20788083,dag,✗,✗,2,text simplifier -> video stabilizer -> video voiceover -> text-to-video -> video-to-text,text simplifier -> video stabilizer -> video voiceover -> video summary -> video-to-text,node_mismatch; link_mismatch; arg_mismatch(2)
29943279,chain,✗,✗,4,video-to-audio -> audio-to-text -> text expander -> text paraphraser -> video voiceover,video-to-text -> text expander -> article spinner -> video voiceover,node_mismatch; link_mismatch; arg_mismatch(4)
10470289,dag,✓,✓,1,text translator -> url extractor -> audio downloader -> video synchronization,text translator -> url extractor -> audio downloader -> video synchronization,arg_mismatch(1)
16111074,single,✓,✓,1,voice changer,voice changer,arg_mismatch(1)
23015228,chain,✗,✗,5,image search (by image) -> image-to-text -> text paraphraser -> text sentiment analysis -> image search,text search -> text paraphraser -> text sentiment analysis -> image search,node_mismatch; link_mismatch; arg_mismatch(5)
27719259,chain,✗,✗,2,text sentiment analysis -> text summarizer,text paraphraser -> text sentiment analysis -> text summarizer,node_mismatch; link_mismatch; arg_mismatch(2)
33153230,dag,✗,✓,3,image search (by image) -> audio search,text search -> image search -> text paraphraser -> text-to-audio,node_mismatch; arg_mismatch(3)
18528312,chain,✓,✗,3,audio-to-text -> text expander -> article spinner -> text summarizer,audio-to-text -> text expander -> article spinner -> text summarizer,link_mismatch; arg_mismatch(3)
33340135,dag,✗,✗,0,text summarizer -> keyword extractor -> image search -> url extractor -> image downloader,text summarizer -> keyword extractor -> text-to-image -> url extractor -> image downloader,node_mismatch; link_mismatch
28840049,chain,✗,✗,4,image downloader -> image search (by image) -> text sentiment analysis -> audio effects -> audio splicer -> voice changer,image downloader -> image search (by image) -> image-to-text -> text sentiment analysis -> audio effects -> audio splicer -> voice changer,node_mismatch; link_mismatch; arg_mismatch(4)
21494947,dag,✓,✗,2,topic generator -> text-to-image -> image-to-text -> text translator -> url extractor -> audio downloader -> audio-to-image,topic generator -> text-to-image -> image-to-text -> text translator -> url extractor -> audio downloader -> audio-to-image,link_mismatch; arg_mismatch(2)
26683433,chain,✗,✗,4,text translator -> article spinner -> image search,article spinner -> text translator -> keyword extractor -> image search,node_mismatch; link_mismatch; arg_mismatch(4)
21815790,dag,✓,✗,1,text sentiment analysis -> keyword extractor -> image search,text sentiment analysis -> keyword extractor -> image search,link_mismatch; arg_mismatch(1)
11194671,chain,✗,✗,2,text grammar checker -> text summarizer -> text-to-audio,text summarizer -> text grammar checker -> voice changer,node_mismatch; link_mismatch; arg_mismatch(2)
88392338,chain,✗,✗,2,video stabilizer -> video synchronization -> video-to-audio -> audio-to-text -> text summarizer,video stabilizer -> video synchronization -> video-to-text -> text summarizer,node_mismatch; link_mismatch; arg_mismatch(2)
50624992,chain,✗,✗,3,topic generator -> text simplifier,text search -> topic generator -> text simplifier,node_mismatch; link_mismatch; arg_mismatch(3)
55973916,chain,✓,✓,2,audio downloader -> voice changer -> audio splicer -> audio noise reduction -> audio-to-image -> image search (by image),audio downloader -> voice changer -> audio splicer -> audio noise reduction -> audio-to-image -> image search (by image),arg_mismatch(2)
20058569,chain,✗,✗,3,text-to-image -> image colorizer -> image-to-text -> text paraphraser -> topic generator -> video voiceover -> video stabilizer,text-to-image -> image colorizer -> image-to-text -> article spinner -> topic generator -> video voiceover -> video stabilizer,node_mismatch; link_mismatch; arg_mismatch(3)
75160738,chain,✗,✗,6,url extractor -> video downloader -> video-to-audio -> audio-to-text -> text simplifier -> text sentiment analysis -> image search,url extractor -> video downloader -> video-to-text -> text simplifier -> text sentiment analysis -> image search,node_mismatch; link_mismatch; arg_mismatch(6)
82014160,chain,✗,✗,1,text simplifier -> topic generator -> video search,text simplifier -> topic generator -> video searcher -> video downloader,node_mismatch; link_mismatch; arg_mismatch(1)
20558368,chain,✓,✗,2,audio effects -> audio splicer,audio effects -> audio splicer,link_mismatch; arg_mismatch(2)
17980139,single,✗,✗,2,text-to-image -> image-to-video,text-to-video,node_mismatch; link_mismatch; arg_mismatch(2)
59617358,dag,✗,✗,4,text-to-video -> video synchronization -> video voiceover,text grammar checker -> keyword extractor -> text simplifier -> video voiceover,node_mismatch; link_mismatch; arg_mismatch(4)
10415527,chain,✓,✓,1,text summarizer -> video speed changer -> video-to-audio,text summarizer -> video speed changer -> video-to-audio,arg_mismatch(1)
35125517,dag,✗,✗,3,audio splicer -> text expander -> audio effects,text expander -> audio splicer -> audio effects,node_mismatch; link_mismatch; arg_mismatch(3)
85707711,chain,✗,✗,1,audio-to-text -> text paraphraser -> text expander,audio-to-text -> article spinner -> text expander,node_mismatch; link_mismatch; arg_mismatch(1)
65203506,chain,✗,✗,2,video search -> video synchronization,video search -> video stabilizer -> video synchronization,node_mismatch; link_mismatch; arg_mismatch(2)
13139218,dag,✓,✗,3,video stabilizer -> video-to-image -> video-to-text,video stabilizer -> video-to-image -> video-to-text,link_mismatch; arg_mismatch(3)
25983364,chain,✗,✗,3,text downloader -> text grammar checker -> text search -> text paraphraser -> video voiceover,text downloader -> text grammar checker -> text search -> video voiceover,node_mismatch; link_mismatch; arg_mismatch(3)
33819282,chain,✗,✗,3,video-to-audio -> audio-to-text -> text summarizer -> video speed changer -> video synchronization,video-to-text -> text summarizer -> video speed changer,node_mismatch; link_mismatch; arg_mismatch(3)
16722370,chain,✗,✗,3,keyword extractor -> topic generator,topic generator -> text summarizer -> text expander,node_mismatch; link_mismatch; arg_mismatch(3)
26187047,dag,✗,✗,4,image-to-video -> audio splicer -> video synchronization -> video stabilizer,audio splicer -> image-to-video -> video stabilizer -> video synchronization,node_mismatch; link_mismatch; arg_mismatch(4)
12719748,chain,✗,✗,2,video-to-image -> image style transfer -> image stitcher,video-to-image -> image stitcher -> image style transfer,node_mismatch; link_mismatch; arg_mismatch(2)
32658350,single,✓,✓,1,image downloader,image downloader,arg_mismatch(1)
29430829,chain,✗,✗,3,video voiceover -> video stabilizer -> video-to-audio,video stabilizer -> video voiceover -> video-to-audio,node_mismatch; link_mismatch; arg_mismatch(3)
17877093,chain,✗,✗,5,video speed changer -> video-to-audio -> audio-to-text -> text translator -> keyword extractor,video speed changer -> video-to-text -> text translator -> keyword extractor,node_mismatch; link_mismatch; arg_mismatch(5)
30398383,dag,✗,✗,2,audio-to-image -> image style transfer,audio-to-text -> topic generator -> text-to-image -> image style transfer,node_mismatch; link_mismatch; arg_mismatch(2)
66452793,dag,✓,✗,4,text summarizer -> text expander -> text-to-image -> image-to-video,text summarizer -> text expander -> text-to-image -> image-to-video,link_mismatch; arg_mismatch(4)
44780711,single,✓,✓,1,video search,video search,arg_mismatch(1)
24111722,single,✓,✓,1,topic generator,topic generator,arg_mismatch(1)
32944665,dag,✗,✗,2,audio noise reduction -> video synchronization -> video stabilizer,audio noise reduction -> video stabilizer -> video synchronization,node_mismatch; link_mismatch; arg_mismatch(2)
11832192,single,✗,✗,1,video-to-audio -> audio-to-text,video-to-text,node_mismatch; link_mismatch; arg_mismatch(1)
82692710,chain,✗,✗,2,text-to-image -> image style transfer,text summarizer -> text-to-image -> image style transfer,node_mismatch; link_mismatch; arg_mismatch(2)
67679215,chain,✓,✗,1,text sentiment analysis -> topic generator -> video search,text sentiment analysis -> topic generator -> video search,link_mismatch; arg_mismatch(1)
97094422,chain,✓,✗,1,video voiceover -> video-to-audio -> audio-to-image -> image search (by image),video voiceover -> video-to-audio -> audio-to-image -> image search (by image),link_mismatch; arg_mismatch(1)
96244511,chain,✗,✗,1,text simplifier -> text-to-image -> image-to-text,article spinner -> text-to-image -> image-to-text,node_mismatch; link_mismatch; arg_mismatch(1)
26475115,chain,✗,✗,3,video-to-image -> image search -> image style transfer,video-to-image -> image search (by image) -> image style transfer -> image colorizer,node_mismatch; link_mismatch; arg_mismatch(3)
10125670,chain,✓,✗,3,text translator -> topic generator -> text-to-image -> image search (by image),text translator -> topic generator -> text-to-image -> image search (by image),link_mismatch; arg_mismatch(3)
16757221,single,✓,✓,1,text expander,text expander,arg_mismatch(1)
28989936,chain,✗,✗,3,image style transfer -> image search (by image),text-to-image -> image style transfer -> image search (by image),node_mismatch; link_mismatch; arg_mismatch(3)
92118219,chain,✗,✗,2,image style transfer -> image search (by image),image style transfer -> image-to-video -> video-to-image -> image search (by image),node_mismatch; link_mismatch; arg_mismatch(2)
25623465,dag,✗,✗,3,text-to-video -> video stabilizer -> video-to-image,text paraphraser -> keyword extractor -> text-to-image -> image-to-video -> video stabilizer,node_mismatch; link_mismatch; arg_mismatch(3)
27217267,chain,✓,✗,2,image downloader -> image search (by image) -> image stitcher -> image style transfer -> image colorizer,image downloader -> image search (by image) -> image stitcher -> image style transfer -> image colorizer,link_mismatch; arg_mismatch(2)
90414951,chain,✗,✗,3,article spinner -> text-to-audio -> audio splicer,text search -> article spinner -> text to speech -> audio effects -> audio splicer,node_mismatch; link_mismatch; arg_mismatch(3)
23500043,single,✗,✗,2,url extractor -> text search,url extractor,node_mismatch; link_mismatch; arg_mismatch(2)
31432951,chain,✗,✗,3,text search -> text expander -> text grammar checker,text expander -> text grammar checker -> text search,node_mismatch; link_mismatch; arg_mismatch(3)
53909364,chain,✗,✗,2,image search -> image stitcher,text search -> topic generator -> keyword extractor -> image search -> image colorizer -> image collage creator,node_mismatch; link_mismatch; arg_mismatch(2)
12989283,chain,✗,✗,2,text search -> text summarizer -> text-to-audio -> audio noise reduction,text search -> text-to-audio -> audio noise reduction,node_mismatch; link_mismatch; arg_mismatch(2)
23948945,single,✓,✓,1,text summarizer,text summarizer,arg_mismatch(1)
48618614,chain,✓,✗,2,text simplifier -> url extractor -> image downloader,text simplifier -> url extractor -> image downloader,link_mismatch; arg_mismatch(2)
10700608,chain,✗,✗,2,video-to-audio -> audio-to-text -> text translator -> text grammar checker -> audio effects,video-to-text -> topic generator -> text translator -> text grammar checker -> audio effects,node_mismatch; link_mismatch; arg_mismatch(2)
11546984,chain,✗,✗,1,text-to-video,text paraphraser -> text-to-video,node_mismatch; link_mismatch; arg_mismatch(1)
18962812,chain,✓,✗,5,audio downloader -> video synchronization -> video-to-audio -> audio-to-image -> image-to-text -> text search,audio downloader -> video synchronization -> video-to-audio -> audio-to-image -> image-to-text -> text search,link_mismatch; arg_mismatch(5)
15945297,chain,✗,✗,3,voice changer -> audio splicer,topic generator -> article spinner -> text-to-audio -> voice changer -> audio splicer,node_mismatch; link_mismatch; arg_mismatch(3)
12787849,chain,✗,✗,3,video voiceover -> video-to-audio -> audio-to-text -> text simplifier,video voiceover -> video-to-text -> text simplifier,node_mismatch; link_mismatch; arg_mismatch(3)
19977194,chain,✗,✗,5,text translator -> text simplifier -> text-to-audio -> audio effects -> audio splicer -> audio-to-image,text translator -> text simplifier -> text-to-speech -> audio effects -> audio splicer -> audio-to-image,node_mismatch; link_mismatch; arg_mismatch(5)
45629364,chain,✗,✗,4,video voiceover -> video-to-audio -> audio-to-text -> text expander -> text-to-video,video voiceover -> video-to-text -> text expander -> text-to-video,node_mismatch; link_mismatch; arg_mismatch(4)
24222489,chain,✓,✗,3,video stabilizer -> video voiceover -> video-to-image -> image-to-text,video stabilizer -> video voiceover -> video-to-image -> image-to-text,link_mismatch; arg_mismatch(3)
30809221,chain,✗,✗,5,video speed changer -> video-to-audio -> audio-to-text -> text expander -> text-to-video -> video stabilizer,video speed changer -> video-to-text -> text expander -> text-to-video -> video stabilizer,node_mismatch; link_mismatch; arg_mismatch(5)
27813133,chain,✗,✗,4,text search -> text summarizer -> image search -> image stitcher,text search -> text summarizer -> keyword extractor -> text paraphraser -> image search,node_mismatch; link_mismatch; arg_mismatch(4)
20702320,single,✓,✓,1,topic generator,topic generator,arg_mismatch(1)
14665244,chain,✗,✗,1,text summarizer -> text-to-image,text summarizer -> text search -> text-to-image,node_mismatch; link_mismatch; arg_mismatch(1)
26061632,single,✗,✗,2,text-to-image -> text-to-video,text-to-video,node_mismatch; link_mismatch; arg_mismatch(2)
23279910,chain,✗,✗,4,image search (by image) -> text paraphraser -> text expander -> text simplifier,image-to-text -> text search -> text paraphraser -> text expander -> text simplifier,node_mismatch; link_mismatch; arg_mismatch(4)
20742900,single,✓,✓,1,text-to-video,text-to-video,arg_mismatch(1)
27615483,chain,✗,✗,3,video search -> video-to-audio -> audio effects,audio effects -> video search -> video-to-audio,node_mismatch; link_mismatch; arg_mismatch(3)
20717412,dag,✓,✓,1,text sentiment analysis -> video speed changer -> voice changer -> video synchronization,text sentiment analysis -> video speed changer -> voice changer -> video synchronization,arg_mismatch(1)
26534824,chain,✓,✗,2,text expander -> text search -> audio effects,text expander -> text search -> audio effects,link_mismatch; arg_mismatch(2)
81236794,chain,✗,✗,2,text expander -> text-to-video -> text-to-audio -> video voiceover,text expander -> article spinner -> video voiceover -> video synchronization,node_mismatch; link_mismatch; arg_mismatch(2)
24292923,chain,✓,✗,1,text paraphraser -> topic generator -> image search,text paraphraser -> topic generator -> image search,link_mismatch; arg_mismatch(1)
30719733,chain,✓,✗,1,text expander -> text sentiment analysis -> text search -> text summarizer -> text-to-image,text expander -> text sentiment analysis -> text search -> text summarizer -> text-to-image,link_mismatch; arg_mismatch(1)
10857007,chain,✓,✗,2,image-to-text -> keyword extractor -> image search,image-to-text -> keyword extractor -> image search,link_mismatch; arg_mismatch(2)
11971676,chain,✗,✗,3,text-to-video -> video speed changer,text grammar checker -> text-to-video -> video speed changer,node_mismatch; link_mismatch; arg_mismatch(3)
23508450,dag,✗,✗,3,video-to-audio -> audio-to-text -> text simplifier -> text-to-image -> text-to-video,video-to-text -> text simplifier -> text-to-video -> text-to-image,node_mismatch; link_mismatch; arg_mismatch(3)
12931756,chain,✓,✓,1,image downloader -> image-to-text -> text-to-video -> video-to-audio,image downloader -> image-to-text -> text-to-video -> video-to-audio,arg_mismatch(1)
25541711,chain,✓,✗,4,text summarizer -> text sentiment analysis -> text-to-image -> image stitcher,text summarizer -> text sentiment analysis -> text-to-image -> image stitcher,link_mismatch; arg_mismatch(4)
97618198,single,✓,✓,1,video speed changer,video speed changer,arg_mismatch(1)
13251790,chain,✓,✗,3,audio-to-image -> image-to-text -> audio effects -> audio noise reduction,audio-to-image -> image-to-text -> audio effects -> audio noise reduction,link_mismatch; arg_mismatch(3)
58285024,single,✓,✓,1,voice changer,voice changer,arg_mismatch(1)
64036447,chain,✗,✗,3,text simplifier -> text search -> video-to-audio,text grammar checker -> text simplifier -> video search -> video-to-audio,node_mismatch; link_mismatch; arg_mismatch(3)
10939907,single,✓,✓,1,voice changer,voice changer,arg_mismatch(1)
19326556,chain,✗,✗,4,text search -> text grammar checker -> keyword extractor -> video speed changer,text search -> text grammar checker -> keyword extractor -> video summary maker -> video speed changer,node_mismatch; link_mismatch; arg_mismatch(4)
26269578,dag,✓,✗,4,text sentiment analysis -> topic generator -> audio effects -> video synchronization,text sentiment analysis -> topic generator -> audio effects -> video synchronization,link_mismatch; arg_mismatch(4)
48345196,chain,✗,✗,1,video voiceover,video voiceover -> video-to-audio,node_mismatch; link_mismatch; arg_mismatch(1)
21750360,chain,✗,✗,4,video-to-text -> text translator -> audio effects -> audio-to-image,video-to-image -> image-to-text -> text translator -> audio effects -> audio-to-image,node_mismatch; link_mismatch; arg_mismatch(4)
22648839,chain,✗,✗,6,text simplifier -> text sentiment analysis -> text summarizer -> topic generator -> text-to-video -> video-to-image,text simplifier -> text sentiment analysis -> text summarizer -> text search -> topic generator -> text-to-video -> video voiceover -> video-to-image,node_mismatch; link_mismatch; arg_mismatch(6)
96666586,chain,✓,✗,1,video voiceover -> video speed changer,video voiceover -> video speed changer,link_mismatch; arg_mismatch(1)
31036708,chain,✓,✗,1,audio-to-text -> url extractor,audio-to-text -> url extractor,link_mismatch; arg_mismatch(1)
70667293,chain,✗,✗,2,text-to-image -> image-to-video,keyword extractor -> image search -> text expander -> topic generator,node_mismatch; link_mismatch; arg_mismatch(2)
30679212,dag,✗,✗,1,image stitcher -> image search -> image style transfer,image stitcher -> image search (by image) -> image style transfer,node_mismatch; link_mismatch; arg_mismatch(1)
11470302,chain,✗,✗,4,url extractor -> video downloader -> video-to-text -> text-to-audio,text-to-audio -> url extractor -> video downloader -> video-to-text,node_mismatch; link_mismatch; arg_mismatch(4)
31913793,chain,✗,✗,1,image search (by image) -> image-to-text -> keyword extractor -> video search,image search (by image) -> image-to-text -> topic generator -> video search,node_mismatch; link_mismatch; arg_mismatch(1)
29021659,chain,✗,✗,2,text expander -> text-to-audio -> audio effects -> audio-to-image -> image-to-video,article spinner -> text expander -> audio effects -> audio-to-image -> image-to-video,node_mismatch; link_mismatch; arg_mismatch(2)
83283317,single,✓,✓,1,url extractor,url extractor,arg_mismatch(1)
19799587,chain,✗,✗,2,text grammar checker -> text paraphraser -> text simplifier,text grammar checker -> article spinner -> text paraphraser -> text simplifier,node_mismatch; link_mismatch; arg_mismatch(2)
60693259,chain,✗,✗,3,text translator -> text grammar checker -> text summarizer -> text search,text translator -> text summarizer -> text grammar checker -> text search,node_mismatch; link_mismatch; arg_mismatch(3)
24902388,dag,✗,✗,2,image style transfer -> image-to-video -> video-to-audio -> audio-to-text -> video voiceover,image style transfer -> image-to-video -> video-to-text -> video voiceover,node_mismatch; link_mismatch; arg_mismatch(2)
32815556,chain,✗,✗,3,image-to-text -> image style transfer,image-to-text -> url extractor -> image downloader -> image style transfer,node_mismatch; link_mismatch; arg_mismatch(3)
25132295,chain,✓,✓,1,video synchronization -> video-to-audio -> audio-to-image,video synchronization -> video-to-audio -> audio-to-image,arg_mismatch(1)
19735051,chain,✓,✗,1,audio-to-text -> text simplifier -> text paraphraser -> keyword extractor -> text grammar checker -> image search,audio-to-text -> text simplifier -> text paraphraser -> keyword extractor -> text grammar checker -> image search,link_mismatch; arg_mismatch(1)
24612056,chain,✓,✓,1,url extractor -> video downloader -> video synchronization,url extractor -> video downloader -> video synchronization,arg_mismatch(1)
26859868,chain,✗,✗,3,text-to-audio -> audio search -> url extractor,text-to-audio -> audio-to-text -> text search -> url extractor,node_mismatch; link_mismatch; arg_mismatch(3)
71313059,chain,✗,✗,7,video stabilizer -> video-to-audio -> audio-to-text -> text translator -> text search -> text-to-image -> image style transfer -> image-to-video,video stabilizer -> video-to-text -> text translator -> text search -> text-to-image -> image style transfer -> image-to-video,node_mismatch; link_mismatch; arg_mismatch(7)
24821383,single,✓,✓,1,image search,image search,arg_mismatch(1)
12851561,chain,✗,✗,1,text downloader -> voice changer -> video voiceover -> video speed changer,text downloader -> voice changer -> video synchronization -> video playback speed adjuster,node_mismatch; link_mismatch; arg_mismatch(1)
28962155,chain,✓,✓,2,video-to-image -> image stitcher -> image-to-video,video-to-image -> image stitcher -> image-to-video,arg_mismatch(2)
29133573,chain,✗,✗,3,audio-to-text -> text sentiment analysis -> text-to-video -> video voiceover -> video speed changer,audio-to-text -> text sentiment analysis -> text paraphraser -> video search -> video voiceover -> video speed changer,node_mismatch; link_mismatch; arg_mismatch(3)
91065728,chain,✓,✗,2,text translator -> text-to-audio -> audio-to-image,text translator -> text-to-audio -> audio-to-image,link_mismatch; arg_mismatch(2)
20443554,chain,✓,✗,1,text downloader -> keyword extractor -> text simplifier -> video voiceover -> video-to-image -> image-to-text,text downloader -> keyword extractor -> text simplifier -> video voiceover -> video-to-image -> image-to-text,link_mismatch; arg_mismatch(1)
97783628,dag,✓,✓,1,image stitcher -> video-to-image -> image-to-video,image stitcher -> video-to-image -> image-to-video,arg_mismatch(1)
39104728,chain,✓,✓,1,text downloader -> keyword extractor -> audio effects,text downloader -> keyword extractor -> audio effects,arg_mismatch(1)
27666222,chain,✗,✓,3,keyword extractor -> article spinner,text sentiment analysis -> positive sentiment transfer -> keyword extractor -> article spinner,node_mismatch; arg_mismatch(3)
13308002,chain,✗,✗,1,audio effects -> audio splicer -> audio-to-text -> video search,audio effects -> audio mixer -> audio-to-text -> video search,node_mismatch; link_mismatch; arg_mismatch(1)
11576339,chain,✗,✗,3,text-to-image -> image-to-video,text-to-image -> image-to-video -> video stabilizer,node_mismatch; link_mismatch; arg_mismatch(3)
22549398,dag,✗,✗,4,audio-to-image -> image-to-video -> text paraphraser -> audio effects,audio effects -> audio-to-image -> image-to-video -> text paraphraser,node_mismatch; link_mismatch; arg_mismatch(4)
14982036,single,✓,✓,1,video speed changer,video speed changer,arg_mismatch(1)
17747801,chain,✗,✗,4,audio-to-text -> text-to-audio -> audio splicer,text search -> text expander -> text-to-audio -> audio splicer,node_mismatch; link_mismatch; arg_mismatch(4)
26423418,chain,✓,✗,2,text grammar checker -> text simplifier -> keyword extractor,text grammar checker -> text simplifier -> keyword extractor,link_mismatch; arg_mismatch(2)
29384760,chain,✗,✗,3,video-to-image -> image style transfer,video search -> video-to-image -> image style transfer,node_mismatch; link_mismatch; arg_mismatch(3)
12931793,chain,✓,✗,2,article spinner -> text expander -> video search,article spinner -> text expander -> video search,link_mismatch; arg_mismatch(2)
21806829,single,✓,✓,1,text-to-audio,text-to-audio,arg_mismatch(1)
28518152,chain,✗,✗,1,text downloader -> keyword extractor -> video speed changer -> video stabilizer -> video synchronization,text downloader -> topic generator -> video speed changer -> video stabilizer -> video synchronization,node_mismatch; link_mismatch; arg_mismatch(1)
